"MacroTrends Data Download"
"MSFT - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
1995-03-10,2.7638,2.7996,2.7080,2.7919,44324800
1995-03-13,2.7943,2.8379,2.7792,2.8098,34550400
1995-03-14,2.8249,2.9320,2.8200,2.9218,78643200
1995-03-15,2.9218,2.9267,2.8656,2.8709,57294400
1995-03-16,2.8505,2.8709,2.8350,2.8554,47510400
1995-03-17,2.8709,2.9218,2.8452,2.8481,59868800
1995-03-20,2.8554,2.9116,2.8505,2.8961,37772800
1995-03-21,2.9014,2.9116,2.8656,2.8684,74772800
1995-03-22,2.8709,2.8912,2.8452,2.8888,52464000
1995-03-23,2.9063,2.9829,2.9014,2.9625,105286400
1995-03-24,2.9829,3.0183,2.9776,3.0081,65683200
1995-03-27,2.9625,3.0081,2.9572,2.9727,61008000
1995-03-28,2.9674,3.0134,2.9674,2.9979,47603200
1995-03-29,2.9979,3.0134,2.9344,2.9421,65763200
1995-03-30,2.9523,2.9625,2.8656,2.9368,75011200
1995-03-31,2.9218,2.9368,2.8709,2.8961,63080000
1995-04-03,2.8912,2.9063,2.8302,2.8505,65617600
1995-04-04,2.8607,2.9116,2.8403,2.8452,66689600
1995-04-05,2.8452,2.8758,2.7996,2.8758,65792000
1995-04-06,2.8758,2.8859,2.8277,2.8505,35414400
1995-04-07,2.8607,2.8811,2.8302,2.8350,43148800
1995-04-10,2.8302,2.9014,2.8249,2.8888,43169600
1995-04-11,2.9165,2.9377,2.8961,2.9368,43624000
1995-04-12,2.9368,2.9829,2.8811,2.9165,40430400
1995-04-13,2.9218,2.9523,2.8961,2.9523,32814400
1995-04-17,3.0745,3.1812,3.0745,3.1506,187913600
1995-04-18,3.1506,3.1559,3.0948,3.1254,75609600
1995-04-19,3.1201,3.1356,3.0745,3.0997,59163200
1995-04-20,3.1152,3.1303,3.0134,3.0643,83913600
1995-04-21,3.0794,3.0895,3.0488,3.0541,53555200
1995-04-24,3.0692,3.1669,3.0590,3.1661,68089600
1995-04-25,3.1608,3.2626,3.1608,3.2577,69371200
1995-04-26,3.2475,3.2679,3.2219,3.2423,44305600
1995-04-27,3.2423,3.2781,3.1099,3.2015,128844800
1995-04-28,3.2117,3.3441,3.2015,3.3290,92104000
1995-05-01,3.3339,3.4104,3.3290,3.3441,65550400
1995-05-02,3.3441,3.3494,3.2374,3.2398,78099200
1995-05-03,3.2679,3.2985,3.2679,3.2932,61566400
1995-05-04,3.3188,3.3901,3.2985,3.3188,66524800
1995-05-05,3.3135,3.3237,3.2524,3.2577,43707200
1995-05-08,3.2524,3.2728,3.2219,3.2524,43988800
1995-05-09,3.2577,3.2728,3.2219,3.2500,36748800
1995-05-10,3.2626,3.2728,3.2117,3.2272,38688000
1995-05-11,3.2219,3.3188,3.2170,3.3135,38673600
1995-05-12,3.3135,3.3494,3.2728,3.2883,36192000
1995-05-15,3.2830,3.3392,3.2524,3.3111,35232000
1995-05-16,3.3188,3.4622,3.3188,3.4560,86708800
1995-05-17,3.4715,3.5375,3.4662,3.5021,66515200
1995-05-18,3.4866,3.5326,3.4459,3.4459,58326400
1995-05-19,3.4308,3.4817,3.4206,3.4764,45190400
1995-05-22,3.4764,3.5631,3.4206,3.5530,91382400
1995-05-23,3.5631,3.6039,3.5033,3.6039,55516800
1995-05-24,3.6291,3.6446,3.5428,3.5631,68684800
1995-05-25,3.5782,3.6393,3.5477,3.6344,43440000
1995-05-26,3.6320,3.6344,3.5428,3.5631,52934400
1995-05-30,3.5835,3.5986,3.3644,3.3799,99612800
1995-05-31,3.3901,3.4512,3.2985,3.4487,119756800
1995-06-01,3.4613,3.4866,3.4153,3.4255,61153600
1995-06-02,3.4104,3.4255,3.3644,3.3848,55556800
1995-06-05,3.3644,3.4764,3.3290,3.4512,55852800
1995-06-06,3.4560,3.5029,3.3848,3.3848,49036800
1995-06-07,3.3746,3.4512,3.3441,3.4206,64590400
1995-06-08,3.4255,3.4459,3.4051,3.4255,29320000
1995-06-09,3.4104,3.4968,3.3644,3.4560,81214400
1995-06-12,3.4459,3.4512,3.3901,3.4104,45832000
1995-06-13,3.4255,3.4512,3.3950,3.4153,37691200
1995-06-14,3.3950,3.4255,3.3697,3.4129,43096000
1995-06-15,3.4206,3.4613,3.4153,3.4560,43912000
1995-06-16,3.4613,3.5631,3.4560,3.5428,92278400
1995-06-19,3.5530,3.6605,3.5375,3.6572,78982400
1995-06-20,3.6800,3.7207,3.6548,3.7207,56670400
1995-06-21,3.7411,3.7615,3.6649,3.6853,57224000
1995-06-22,3.6902,3.7464,3.6902,3.7411,46296000
1995-06-23,3.6955,3.7541,3.6751,3.7106,46356800
1995-06-26,3.7057,3.7106,3.6446,3.6548,41048000
1995-06-27,3.6446,3.6853,3.5326,3.5375,66004800
1995-06-28,3.5326,3.6242,3.4560,3.5782,107286400
1995-06-29,3.5835,3.6548,3.5835,3.6393,57643200
1995-06-30,3.6495,3.7057,3.6495,3.6800,53342400
1995-07-03,3.7004,3.7106,3.6800,3.7032,16763200
1995-07-05,3.7309,3.7464,3.6800,3.6930,48547200
1995-07-06,3.6902,3.7871,3.6800,3.7769,47070400
1995-07-07,3.7818,3.8938,3.7769,3.8938,66699200
1995-07-10,3.9093,4.0620,3.8991,4.0261,111982400
1995-07-11,4.0314,4.0363,3.9296,3.9296,78227200
1995-07-12,3.9398,4.0722,3.9398,4.0669,94675200
1995-07-13,4.0770,4.1332,3.9956,4.0770,84811200
1995-07-14,4.0009,4.2196,3.9907,4.2196,89905600
1995-07-17,4.3878,4.4488,4.3369,4.4387,155830400
1995-07-18,4.3572,4.3621,4.1231,4.1483,289624000
1995-07-19,3.9500,4.0213,3.6039,3.8482,305092800
1995-07-20,3.8787,3.9651,3.8278,3.9142,177848000
1995-07-21,3.8278,3.9093,3.7362,3.7464,169257600
1995-07-24,3.7716,3.8177,3.7513,3.8124,94811200
1995-07-25,3.8889,3.9752,3.8686,3.9243,109422400
1995-07-26,3.9752,3.9956,3.8633,3.9093,77470400
1995-07-27,3.9296,3.9752,3.9195,3.9296,52916800
1995-07-28,3.9093,3.9093,3.7464,3.7716,158468800
1995-07-31,3.7920,3.8075,3.6649,3.6853,101435200
1995-08-01,3.6955,3.7012,3.5782,3.6446,166144000
1995-08-02,3.7057,3.7716,3.5835,3.6242,129804800
1995-08-03,3.5835,3.7207,3.5631,3.7106,113536000
1995-08-04,3.7207,3.8225,3.7158,3.8225,77705600
1995-08-07,3.8482,3.8889,3.7362,3.8124,64273600
1995-08-08,3.8327,3.8633,3.8022,3.8075,43913600
1995-08-09,3.9805,3.9956,3.9093,3.9296,144384000
1995-08-10,3.9500,3.9549,3.8225,3.8327,71883200
1995-08-11,3.8584,3.9345,3.7513,3.9296,97195200
1995-08-14,3.9447,4.0416,3.8991,4.0213,88872000
1995-08-15,4.0416,4.0465,3.9447,4.0058,63267200
1995-08-16,4.0058,4.0261,3.9549,4.0213,38118400
1995-08-17,4.0261,4.1027,4.0168,4.0363,74564800
1995-08-18,4.0595,4.0620,3.9500,3.9549,77502400
1995-08-21,3.9704,4.0009,3.8429,3.8482,110491200
1995-08-22,3.8734,4.0465,3.8429,4.0441,94320000
1995-08-23,4.0722,4.0925,3.9704,3.9854,111188800
1995-08-24,3.9956,3.9956,3.8889,3.9142,95275200
1995-08-25,3.9243,3.9398,3.8429,3.8429,73489600
1995-08-28,3.8429,3.8429,3.6597,3.6674,112622400
1995-08-29,3.6698,3.7411,3.5428,3.7411,163929600
1995-08-30,3.7818,3.8177,3.7260,3.7973,79499200
1995-08-31,3.8022,3.8278,3.7260,3.7667,38764800
1995-09-01,3.7362,3.7464,3.6393,3.6548,80262400
1995-09-05,3.7004,3.8734,3.6751,3.8686,92052800
1995-09-06,3.8787,3.9296,3.7871,3.8075,100265600
1995-09-07,3.8380,3.9345,3.7973,3.8531,93932800
1995-09-08,3.8177,3.8938,3.7973,3.8889,64417600
1995-09-11,3.8836,3.9854,3.8686,3.9752,77408000
1995-09-12,3.9805,3.9805,3.8938,3.9195,71155200
1995-09-13,3.9142,3.9500,3.8734,3.9142,61208000
1995-09-14,3.9142,3.9296,3.8584,3.8633,54230400
1995-09-15,3.8584,3.8836,3.7667,3.8050,88316800
1995-09-18,3.7973,3.8022,3.7004,3.7464,76827200
1995-09-19,3.7464,3.8482,3.7260,3.7997,58011200
1995-09-20,3.8075,3.8531,3.7716,3.7920,44652800
1995-09-21,3.7158,3.7896,3.6853,3.6902,83836800
1995-09-22,3.6597,3.6955,3.6242,3.6548,99899200
1995-09-25,3.6853,3.6902,3.6039,3.6743,57878400
1995-09-26,3.6800,3.7411,3.5884,3.5937,76548800
1995-09-27,3.5835,3.6140,3.3950,3.6087,140756800
1995-09-28,3.6242,3.7260,3.6189,3.7260,105510400
1995-09-29,3.7309,3.7769,3.6674,3.6853,95158400
1995-10-02,3.6853,3.7004,3.5884,3.5937,67731200
1995-10-03,3.5884,3.6344,3.5530,3.6189,80736000
1995-10-04,3.5884,3.5884,3.4817,3.5069,73473600
1995-10-05,3.5021,3.5631,3.4613,3.5631,101289600
1995-10-06,3.5631,3.6242,3.4817,3.4968,76616000
1995-10-09,3.4560,3.4919,3.3697,3.3848,108614400
1995-10-10,3.3086,3.4255,3.2728,3.4104,157644800
1995-10-11,3.4968,3.5578,3.4613,3.5273,107009600
1995-10-12,3.5428,3.5884,3.5273,3.5680,78700800
1995-10-13,3.6039,3.6140,3.5021,3.5122,68644800
1995-10-16,3.4919,3.5578,3.4817,3.5326,61067200
1995-10-17,3.5530,3.7260,3.5326,3.7106,123140800
1995-10-18,4.0009,4.0160,3.8633,3.8938,294329600
1995-10-19,3.8787,3.9500,3.8584,3.9398,95840000
1995-10-20,3.9296,3.9447,3.8633,3.8889,79984000
1995-10-23,3.8686,3.9549,3.8482,3.9243,93473600
1995-10-24,3.9243,3.9956,3.9243,3.9704,68681600
1995-10-25,3.9752,3.9805,3.9040,3.9040,60211200
1995-10-26,3.8991,3.9956,3.8836,3.9907,82841600
1995-10-27,3.9704,4.0779,3.9651,4.0722,130683200
1995-10-30,4.0416,4.2094,4.0111,4.1841,125464000
1995-10-31,4.1943,4.2094,4.0620,4.0722,91958400
1995-11-01,4.0770,4.1129,4.0009,4.0058,72819200
1995-11-02,4.0160,4.0872,4.0009,4.0722,63504000
1995-11-03,4.0722,4.0770,4.0213,4.0518,40635200
1995-11-06,3.9500,4.0261,3.9447,3.9651,87729600
1995-11-07,3.9296,3.9651,3.7818,3.7871,115921600
1995-11-08,3.8225,3.8889,3.8022,3.8787,71280000
1995-11-09,3.9296,4.0323,3.9093,4.0314,99814400
1995-11-10,4.0111,4.0314,3.9341,3.9447,60819200
1995-11-13,3.9345,3.9602,3.9117,3.9219,59003200
1995-11-14,3.9040,3.9093,3.8225,3.8278,75657600
1995-11-15,3.8429,3.8531,3.7411,3.8278,108686400
1995-11-16,3.6853,3.7399,3.6495,3.6597,195126400
1995-11-17,3.6649,3.6902,3.5578,3.5578,143803200
1995-11-20,3.5986,3.6393,3.4919,3.5021,115296000
1995-11-21,3.4968,3.6140,3.4308,3.5835,130163200
1995-11-22,3.5986,3.6446,3.5530,3.5578,65428800
1995-11-24,3.5680,3.5937,3.5578,3.5835,15014400
1995-11-27,3.6087,3.6446,3.5485,3.5530,79100800
1995-11-28,3.5428,3.7260,3.5224,3.7260,86537600
1995-11-29,3.7411,3.7667,3.6344,3.6548,91067200
1995-11-30,3.6446,3.6548,3.5375,3.5477,93512000
1995-12-01,3.5477,3.5782,3.4968,3.5122,96124800
1995-12-04,3.5069,3.6495,3.4715,3.5782,130436800
1995-12-05,3.5782,3.5884,3.4662,3.5021,104528000
1995-12-06,3.5069,3.7057,3.5021,3.6902,145272000
1995-12-07,3.7106,3.7464,3.6185,3.6853,132876800
1995-12-08,3.7716,3.8531,3.7558,3.8482,147041600
1995-12-11,3.8482,3.8584,3.7871,3.7920,61924800
1995-12-12,3.7871,3.7920,3.7106,3.7207,44739200
1995-12-13,3.7106,3.7513,3.6853,3.7362,39577600
1995-12-14,3.7566,3.8075,3.6087,3.6140,92822400
1995-12-15,3.6291,3.6548,3.5530,3.5986,115470400
1995-12-18,3.5986,3.6242,3.4764,3.5428,99460800
1995-12-19,3.5578,3.7065,3.5578,3.7004,84340800
1995-12-20,3.7106,3.7207,3.5428,3.5477,84980800
1995-12-21,3.5733,3.6649,3.5578,3.6649,60593600
1995-12-22,3.6698,3.7004,3.6291,3.6853,36057600
1995-12-26,3.6751,3.7158,3.6597,3.6751,34707200
1995-12-27,3.6800,3.6902,3.5986,3.6189,40539200
1995-12-28,3.5937,3.6039,3.5530,3.5578,49777600
1995-12-29,3.5530,3.6140,3.5122,3.5733,52342400
1996-01-02,3.5782,3.6548,3.5578,3.6548,57779200
1996-01-03,3.6291,3.6698,3.5326,3.5375,62857600
1996-01-04,3.5530,3.5631,3.4560,3.5578,102353600
1996-01-05,3.5122,3.5680,3.5069,3.5171,62083200
1996-01-08,3.5224,3.5680,3.5069,3.5122,11377600
1996-01-09,3.5021,3.5021,3.2524,3.2655,177424000
1996-01-10,3.2781,3.3901,3.2773,3.3542,181571200
1996-01-11,3.4003,3.5375,3.3848,3.5273,116617600
1996-01-12,3.5224,3.5375,3.4153,3.4919,80544000
1996-01-15,3.4968,3.4968,3.3339,3.3595,84572800
1996-01-16,3.4051,3.5216,3.3901,3.5171,122006400
1996-01-17,3.4512,3.5631,3.4459,3.4560,143078400
1996-01-18,3.4817,3.6189,3.4613,3.5680,121331200
1996-01-19,3.6751,3.7973,3.6495,3.7411,227440000
1996-01-22,3.7309,3.7769,3.7004,3.7464,82643200
1996-01-23,3.7207,3.7362,3.6344,3.6446,66473600
1996-01-24,3.6597,3.7667,3.6446,3.7158,92217600
1996-01-25,3.7207,3.7309,3.6242,3.6393,59881600
1996-01-26,3.6291,3.7004,3.6242,3.6853,50881600
1996-01-29,3.6955,3.7158,3.6389,3.6800,39587200
1996-01-30,3.7004,3.7207,3.6902,3.6979,45120000
1996-01-31,3.6955,3.7716,3.6698,3.7667,68774400
1996-02-01,3.7566,3.8380,3.7464,3.8327,78587200
1996-02-02,3.8278,3.8327,3.7513,3.7871,44686400
1996-02-05,3.7769,3.9602,3.7769,3.9549,126480000
1996-02-06,3.9296,3.9704,3.8938,3.9296,98158400
1996-02-07,3.9093,3.9549,3.8881,3.9447,65555200
1996-02-08,3.9345,4.0518,3.8889,4.0261,103924800
1996-02-09,4.0213,4.0823,4.0111,4.0770,122832000
1996-02-12,4.0620,4.1178,4.0363,4.0518,87779200
1996-02-13,3.9805,4.0823,3.9704,4.0567,114513600
1996-02-14,4.0770,4.0770,4.0058,4.0213,80212800
1996-02-15,4.0111,4.0363,3.9805,4.0111,52195200
1996-02-16,4.0213,4.0416,3.9854,3.9854,62206400
1996-02-20,3.9602,4.0111,3.9447,3.9805,64182400
1996-02-21,3.9805,4.0770,3.9704,4.0669,80046400
1996-02-22,4.0722,4.1789,4.0722,4.1740,106500800
1996-02-23,4.1789,4.2196,4.1483,4.2147,102640000
1996-02-26,4.1943,4.2045,4.0925,4.0974,63696000
1996-02-27,4.1027,4.1051,4.0612,4.0770,60958400
1996-02-28,4.1027,4.1536,4.0669,4.0770,60051200
1996-02-29,4.0314,4.0770,4.0135,4.0188,61723200
1996-03-01,4.0058,4.0160,3.8531,3.8889,157652800
1996-03-04,3.9093,3.9651,3.8889,3.9195,72564800
1996-03-05,3.9093,4.0017,3.8991,3.9956,57369600
1996-03-06,4.0009,4.0261,3.9500,3.9500,44256000
1996-03-07,3.9549,3.9752,3.9345,3.9626,44291200
1996-03-08,3.8889,3.9704,3.8584,3.8734,108524800
1996-03-11,3.8734,3.9345,3.8734,3.9296,74592000
1996-03-12,3.9195,3.9345,3.8584,3.8991,76888000
1996-03-13,4.0001,4.1129,3.9805,4.1076,156710400
1996-03-14,4.1178,4.1483,4.0567,4.0567,60640000
1996-03-15,4.0722,4.1992,4.0567,4.1687,121721600
1996-03-18,4.1687,4.3112,4.1687,4.2859,119472000
1996-03-19,4.3316,4.3597,4.2656,4.3519,92491200
1996-03-20,4.3267,4.3417,4.2241,4.2603,92944000
1996-03-21,4.2452,4.2501,4.0925,4.1027,66313600
1996-03-22,4.1178,4.1308,4.0620,4.1178,48046400
1996-03-25,4.1332,4.1687,4.0237,4.0669,63379200
1996-03-26,4.0465,4.1890,4.0213,4.1841,79899200
1996-03-27,4.2045,4.2350,4.1178,4.1740,52729600
1996-03-28,4.1483,4.2147,4.1178,4.1638,54955200
1996-03-29,4.1687,4.2399,4.1585,4.1992,53508800
1996-04-01,4.2000,4.2147,4.1585,4.1841,31692800
1996-04-02,4.1841,4.2758,4.1789,4.2603,54396800
1996-04-03,4.2399,4.2807,4.2094,4.2554,46072000
1996-04-04,4.2603,4.2705,4.2147,4.2501,28961600
1996-04-08,4.1740,4.2298,4.1483,4.2249,73753600
1996-04-09,4.2350,4.2350,4.1332,4.1381,66942400
1996-04-10,4.1332,4.1943,4.1231,4.1381,51910400
1996-04-11,4.1332,4.1687,4.0567,4.1178,62465600
1996-04-12,4.1178,4.1381,4.0925,4.1178,33737600
1996-04-15,4.1129,4.2196,4.1129,4.2155,50102400
1996-04-16,4.2452,4.2961,4.2350,4.2859,80116800
1996-04-17,4.2859,4.3165,4.2477,4.3140,62630400
1996-04-18,4.3165,4.4488,4.2961,4.4387,133958400
1996-04-19,4.5453,4.5657,4.4590,4.4692,169492800
1996-04-22,4.4997,4.6166,4.4896,4.5914,92758400
1996-04-23,4.5914,4.6117,4.5352,4.5861,57139200
1996-04-24,4.6015,4.6064,4.5303,4.5405,69251200
1996-04-25,4.5405,4.6321,4.4896,4.5914,63896000
1996-04-26,4.5914,4.6370,4.5759,4.6219,54296000
1996-04-29,4.6166,4.6219,4.5608,4.5861,34267200
1996-04-30,4.5861,4.6117,4.5555,4.6117,28441600
1996-05-01,4.5962,4.6932,4.5861,4.6879,65014400
1996-05-02,4.6879,4.6932,4.5250,4.5453,87340800
1996-05-03,4.5812,4.6626,4.4843,4.5148,75300800
1996-05-06,4.5201,4.5759,4.4639,4.5506,75852800
1996-05-07,4.5453,4.6219,4.5453,4.6064,47366400
1996-05-08,4.5962,4.6573,4.5099,4.6524,77851200
1996-05-09,4.6524,4.6879,4.6117,4.6219,47776000
1996-05-10,4.6573,4.6887,4.6471,4.6777,43913600
1996-05-13,4.6830,4.8406,4.6830,4.8304,95606400
1996-05-14,4.8561,4.8866,4.8145,4.8459,76832000
1996-05-15,4.8459,4.8764,4.7795,4.7897,56323200
1996-05-16,4.7237,4.7795,4.7082,4.7693,67092800
1996-05-17,4.7999,4.8051,4.7388,4.7644,35392000
1996-05-20,4.7795,4.7999,4.7490,4.7542,38457600
1996-05-21,4.7542,4.7591,4.6879,4.6879,42113600
1996-05-22,4.6830,4.7746,4.6675,4.7591,45646400
1996-05-23,4.7591,4.8508,4.7591,4.8255,51976000
1996-05-24,4.8255,4.8459,4.8153,4.8255,26443200
1996-05-28,4.8357,4.8516,4.7693,4.7746,43376000
1996-05-29,4.7795,4.8153,4.7490,4.7693,33569600
1996-05-30,4.7746,4.8153,4.7490,4.8153,33824000
1996-05-31,4.8280,4.8609,4.8051,4.8357,40259200
1996-06-03,4.8357,4.8662,4.8100,4.8202,31684800
1996-06-04,4.8304,4.8406,4.7339,4.7999,65852800
1996-06-05,4.8051,4.9375,4.7999,4.9220,50968000
1996-06-06,4.9579,5.0088,4.8764,4.8789,88136000
1996-06-07,4.7897,4.9375,4.7897,4.9375,70198400
1996-06-10,4.9273,4.9375,4.8858,4.9118,45819200
1996-06-11,4.9171,5.0189,4.9118,4.9729,65259200
1996-06-12,5.0035,5.1053,4.9986,5.0902,88844800
1996-06-13,5.0951,5.1256,5.0393,5.0747,62577600
1996-06-14,5.0800,5.0902,5.0035,5.0088,55944000
1996-06-17,5.0136,5.0902,4.9831,5.0747,57499200
1996-06-18,5.0698,5.0698,4.9680,4.9831,74585600
1996-06-19,4.9884,5.0136,4.9424,4.9579,73409600
1996-06-20,4.9680,4.9876,4.8459,4.9579,102228800
1996-06-21,4.9831,5.0544,4.9477,5.0442,56806400
1996-06-24,5.0495,5.0951,5.0088,5.0544,48102400
1996-06-25,5.0597,5.0597,4.9424,4.9680,41145600
1996-06-26,4.9627,4.9680,4.8459,4.9070,71457600
1996-06-27,4.9070,4.9273,4.8459,4.8841,77582400
1996-06-28,4.9070,4.9273,4.8508,4.8915,52000000
1996-07-01,4.8968,4.9884,4.8915,4.9807,47862400
1996-07-02,4.9831,4.9933,4.9375,4.9526,38548800
1996-07-03,4.9526,5.0035,4.9118,4.9322,44243200
1996-07-05,4.8915,4.8915,4.8202,4.8202,35331200
1996-07-08,4.8255,4.9171,4.8100,4.8992,64432000
1996-07-09,4.9220,4.9424,4.8866,4.8866,35571200
1996-07-10,4.8866,4.8866,4.8100,4.8662,77980800
1996-07-11,4.8153,4.8202,4.6321,4.6626,140915200
1996-07-12,4.6907,4.6907,4.4989,4.5759,139478400
1996-07-15,4.5759,4.6321,4.4741,4.5046,111832000
1996-07-16,4.4896,4.7082,4.3776,4.6981,182100800
1996-07-17,4.7950,4.8100,4.7082,4.7693,126208000
1996-07-18,4.7746,4.8866,4.7184,4.8813,98537600
1996-07-19,4.7950,4.9526,4.7950,4.9265,99208000
1996-07-22,4.9281,4.9477,4.7999,4.8764,144475200
1996-07-23,4.8866,4.8866,4.4896,4.5657,257678400
1996-07-24,4.4590,4.7135,4.4590,4.6728,192225600
1996-07-25,4.7237,4.8357,4.6879,4.8255,100920000
1996-07-26,4.8662,4.8662,4.8153,4.8508,59304000
1996-07-29,4.8561,4.8813,4.7542,4.7591,56748800
1996-07-30,4.7999,4.8357,4.7286,4.8304,66976000
1996-07-31,4.8459,4.8711,4.7897,4.7999,56320000
1996-08-01,4.7999,4.9220,4.7795,4.9118,96025600
1996-08-02,4.9729,5.0442,4.9118,5.0238,109289600
1996-08-05,5.0291,5.0393,4.9375,4.9579,55072000
1996-08-06,4.9526,5.0544,4.9220,5.0495,67388800
1996-08-07,5.0645,5.0951,5.0035,5.0800,76790400
1996-08-08,5.0544,5.1256,5.0393,5.1004,54379200
1996-08-09,5.0800,5.1106,5.0442,5.0698,44313600
1996-08-12,5.0597,5.1358,5.0495,5.1004,66187200
1996-08-13,5.0902,5.1256,5.0238,5.0291,72508800
1996-08-14,5.0442,5.0951,5.0393,5.0849,52032000
1996-08-15,5.0800,5.1207,5.0645,5.0951,35556800
1996-08-16,5.0951,5.1004,5.0393,5.0597,47598400
1996-08-19,5.0442,5.0544,4.9782,5.0291,43131200
1996-08-20,5.0393,5.0544,5.0189,5.0238,25678400
1996-08-21,4.9884,5.0291,4.9579,5.0291,49345600
1996-08-22,5.0544,5.0951,5.0291,5.0902,50236800
1996-08-23,5.0849,5.0902,5.0189,5.0189,44006400
1996-08-26,5.0238,5.0393,4.9986,5.0035,31944000
1996-08-27,5.0136,5.0800,5.0088,5.0800,28038400
1996-08-28,5.0902,5.1207,5.0849,5.1154,32070400
1996-08-29,5.1004,5.1004,5.0340,5.0544,34182400
1996-08-30,5.0597,5.0597,4.9884,4.9884,28088000
1996-09-03,4.9680,5.0238,4.9118,5.0238,48524800
1996-09-04,5.0238,5.0340,5.0063,5.0238,27126400
1996-09-05,4.9986,4.9986,4.9477,4.9477,40372800
1996-09-06,4.9680,4.9986,4.9526,4.9884,41921600
1996-09-09,4.9884,5.0902,4.9782,5.0849,41747200
1996-09-10,5.0800,5.0951,5.0340,5.0645,38904000
1996-09-11,5.0470,5.1106,5.0340,5.0951,36387200
1996-09-12,5.1106,5.2734,5.0979,5.2380,95944000
1996-09-13,5.2787,5.3500,5.2482,5.3345,80137600
1996-09-16,5.3398,5.4213,5.3345,5.3549,62409600
1996-09-17,5.4111,5.4824,5.3854,5.4518,75624000
1996-09-18,5.4567,5.6147,5.4262,5.5585,86049600
1996-09-19,5.5585,5.6298,5.5280,5.6094,75912000
1996-09-20,5.5789,5.6452,5.5333,5.6249,104849600
1996-09-23,5.6045,5.6249,5.5483,5.6094,46385600
1996-09-24,5.5992,5.6351,5.5434,5.5740,72520000
1996-09-25,5.5992,5.6147,5.5129,5.5231,44067200
1996-09-26,5.5280,5.5434,5.3651,5.3753,92604800
1996-09-27,5.3956,5.5076,5.3447,5.4722,98372800
1996-09-30,5.4363,5.4925,5.3651,5.3704,89574400
1996-10-01,5.3651,5.4518,5.3296,5.3805,69124800
1996-10-02,5.4111,5.5280,5.3907,5.4872,68760000
1996-10-03,5.4872,5.5027,5.4416,5.4567,58294400
1996-10-04,5.4824,5.5638,5.4669,5.5536,45166400
1996-10-07,5.5536,5.6249,5.5333,5.5992,42432000
1996-10-08,5.6094,5.6094,5.4974,5.5129,48465600
1996-10-09,5.5381,5.5434,5.4262,5.4771,64955200
1996-10-10,5.4465,5.5434,5.4314,5.4465,51739200
1996-10-11,5.4824,5.5890,5.4669,5.5842,36523200
1996-10-14,5.5943,5.6249,5.5536,5.5638,36091200
1996-10-15,5.6501,5.6656,5.5943,5.6554,61206400
1996-10-16,5.6501,5.6579,5.5789,5.6196,36427200
1996-10-17,5.6298,5.6603,5.5178,5.5178,49097600
1996-10-18,5.4567,5.4974,5.4388,5.4872,69646400
1996-10-21,5.4872,5.5381,5.4363,5.4567,71401600
1996-10-22,5.4213,5.4314,5.3447,5.3956,113806400
1996-10-23,5.4009,5.4872,5.3651,5.4771,67443200
1996-10-24,5.4925,5.5943,5.4518,5.5638,81417600
1996-10-25,5.5638,5.6147,5.5434,5.5561,53084800
1996-10-28,5.5662,5.6045,5.5483,5.5638,51240000
1996-10-29,5.5740,5.5943,5.4925,5.5129,66756800
1996-10-30,5.5129,5.5789,5.4925,5.5483,60526400
1996-10-31,5.5536,5.5943,5.5434,5.5890,37028800
1996-11-01,5.5890,5.6501,5.5585,5.5943,56531200
1996-11-04,5.5890,5.6351,5.5687,5.6196,36006400
1996-11-05,5.6399,5.7621,5.6322,5.7621,86417600
1996-11-06,5.7572,5.8843,5.7417,5.8843,71438400
1996-11-07,5.8945,5.9506,5.8285,5.8436,76742400
1996-11-08,5.8387,5.8436,5.7621,5.8436,67369600
1996-11-11,5.8387,5.8945,5.8232,5.8488,38593600
1996-11-12,5.8639,5.9405,5.7621,5.7723,81156800
1996-11-13,5.8488,5.9352,5.8285,5.9046,90409600
1996-11-14,5.9148,6.0932,5.9148,6.0932,114969600
1996-11-15,6.1388,6.1441,6.0016,6.0675,104041600
1996-11-18,6.0830,6.1795,6.0525,6.1237,98585600
1996-11-19,6.1286,6.3477,6.1184,6.3477,104739200
1996-11-20,6.3526,6.4340,6.2406,6.2406,123857600
1996-11-21,6.2915,6.2968,6.1082,6.1237,130718400
1996-11-22,6.1388,6.2100,6.0830,6.1286,94424000
1996-11-25,6.1543,6.2561,6.1286,6.2508,75129600
1996-11-26,6.2711,6.3273,6.2052,6.2609,108238400
1996-11-27,6.2764,6.3424,6.2609,6.3322,44446400
1996-11-29,6.3322,6.3986,6.3322,6.3884,17152000
1996-12-02,6.4137,6.4238,6.3220,6.4238,64502400
1996-12-03,6.4495,6.4951,6.2968,6.2992,77563200
1996-12-04,6.3171,6.3220,6.1950,6.2406,102542400
